SREV,"ServiceSource International, Inc.",4.01,$348.61M,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/srev
SFBS,"ServisFirst Bancshares, Inc.",42.02,$2.21B,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/sfbs
SEV,"Sevcon, Inc.",14.34,$76.6M,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sev
SVBI,Severn Bancorp Inc,7.15,$86.55M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/svbi
SGOC,"SGOCO Group, Ltd",3.4,$31.92M,2010,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sgoc
SMED,Sharps Compliance Corp,4.62,$73.86M,n/a,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/smed
SHSP,"SharpSpring, Inc.",5.4401,$45.47M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/shsp
SHEN,Shenandoah Telecommunications Co,29.1,$1.42B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/shen
SHLO,"Shiloh Industries, Inc.",15.1,$269M,1993,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/shlo
TYHT,"Shineco, Inc.",3.98,$83.72M,2016,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/tyht
SHPG,Shire plc,181.29,$54.67B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/shpg
SCVL,"Shoe Carnival, Inc.",25.84,$476.04M,1993,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/scvl
SHBI,Shore Bancshares Inc,17.42,$220.62M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/shbi
SHOR,"ShoreTel, Inc.",6.75,$460.32M,2007,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/shor
SFLY,"Shutterfly, Inc.",45.95,$1.55B,2006,Miscellaneous,Other Consumer Services,http://www.nasdaq.com/symbol/sfly
SIFI,"SI Financial Group, Inc.",14.8,$180.71M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sifi
SIEB,Siebert Financial Corp.,2.62,$57.87M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sieb
SIEN,"Sientra, Inc.",9.78,$181.85M,2014,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/sien
BSRR,Sierra Bancorp,28.72,$395.66M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bsrr
SRRA,"Sierra Oncology, Inc.",1.46,$44.34M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/srra
SWIR,"Sierra Wireless, Inc.",27.15,$865M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/swir
SIFY,Sify Technologies Limited,0.88,$157.11M,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sify
SIGM,"Sigma Designs, Inc.",6.2,$234.49M,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/sigm
SGLB,"Sigma Labs, Inc.",3.45,$10.81M,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/sglb
SGLBW,"Sigma Labs, Inc.",1.25,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/sglbw
SGMA,"SigmaTron International, Inc.",4.2567,$17.82M,1994,Technology,Electrical Products,http://www.nasdaq.com/symbol/sgma
SBNY,Signature Bank,156.92,$8.57B,2004,Finance,Major Banks,http://www.nasdaq.com/symbol/sbny
SBNYW,Signature Bank,120,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbnyw
SLGN,Silgan Holdings Inc.,59.56,$3.28B,1997,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/slgn
SILC,Silicom Ltd,38.29,$281.3M,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/silc
SLAB,"Silicon Laboratories, Inc.",72.5,$3.04B,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/slab
SIMO,Silicon Motion Technology Corporation,41.03,$1.43B,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/simo
SPIL,"Siliconware Precision Industries Company, Ltd.",7.85,$4.89B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spil
SSRI,Silver Standard Resources Inc.,11.53,$1.38B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ssri
SAMG,Silvercrest Asset Management Group Inc.,13.9,$179.87M,2013,Finance,Investment Managers,http://www.nasdaq.com/symbol/samg
SFNC,Simmons First National Corporation,58.65,$1.84B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfnc
SLP,"Simulations Plus, Inc.",10,$172.31M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/slp
SINA,Sina Corporation,71.92,$5.1B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sina
SBGI,"Sinclair Broadcast Group, Inc.",40.3,$3.64B,1995,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sbgi
SINO,"Sino-Global Shipping America, Ltd.",2.68,$22.39M,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/sino
SVA,"Sinovac Biotech, Ltd.",5.68,$323.23M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sva
SIRI,Sirius XM Holdings Inc.,5.12,$24.14B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/siri
SITO,"SITO Mobile, Ltd.",2.12,$43.84M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/sito
SKYS,"Sky Solar Holdings, Ltd.",2.09,$101.89M,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/skys
SKLN,Skyline Medical Inc.,1.9,$12M,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/skln
SPU,"SkyPeople Fruit Juice, Inc.",5.8,$23.55M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/spu
SKYW,"SkyWest, Inc.",35.45,$1.83B,1986,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/skyw
SWKS,"Skyworks Solutions, Inc.",94.7,$17.51B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/swks
SLM,SLM Corporation,11.96,$5.13B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slm
SLMAP,SLM Corporation,51.0616,$168.5M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slmap
SLMBP,SLM Corporation,65.57,$262.28M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slmbp
SND,"Smart Sand, Inc.",18.05,$706.05M,2016,n/a,n/a,http://www.nasdaq.com/symbol/snd
SMBK,"SmartFinancial, Inc.",20.51,$162M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smbk
SMSI,"Smith Micro Software, Inc.",1.36,$16.76M,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/smsi
SMTX,SMTC Corporation,1.47,$24.27M,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/smtx
LNCE,"Snyder&#39;s-Lance, Inc.",39.66,$3.82B,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/lnce
SRAX,"Social Reality, Inc.",2.6,$20.3M,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/srax
SCKT,"Socket Mobile, Inc.",4.34,$25.45M,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/sckt
SODA,SodaStream International Ltd.,48.5,$1.02B,2010,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/soda
SOHU,Sohu.com Inc.,41.25,$1.6B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sohu
SLRC,Solar Capital Ltd.,21.82,$921.86M,2010,n/a,n/a,http://www.nasdaq.com/symbol/slrc
SUNS,Solar Senior Capital Ltd.,17.55,$281.26M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/suns
SEDG,"SolarEdge Technologies, Inc.",14.85,$612.8M,2015,Technology,Semiconductors,http://www.nasdaq.com/symbol/sedg
SNGX,"Soligenix, Inc.",2.03,$11.04M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sngx
SNGXW,"Soligenix, Inc.",0.44,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sngxw
SONC,Sonic Corp.,25.56,$1.12B,1991,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sonc
SOFO,"Sonic Foundry, Inc.",5.08,$22.44M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sofo
SNOA,"Sonoma Pharmaceuticals, Inc.",6.9,$29.41M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snoa
SNOAW,"Sonoma Pharmaceuticals, Inc.",0.51,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snoaw
SONS,"Sonus Networks, Inc.",5.93,$290.57M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sons
SPHS,"Sophiris Bio, Inc.",2.59,$77.98M,2013,n/a,n/a,http://www.nasdaq.com/symbol/sphs
SORL,"SORL Auto Parts, Inc.",3.09,$59.65M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sorl
SRNE,"Sorrento Therapeutics, Inc.",5.1,$259.5M,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/srne
SOHO,Sotherly Hotels Inc.,6.81,$101.81M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/soho
SOHOB,Sotherly Hotels Inc.,25.45,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sohob
SOHOM,Sotherly Hotels LP,25.8373,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/sohom
SFBC,"Sound Financial Bancorp, Inc.",29.5,$73.71M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sfbc
SSB,South State Corporation,90.15,$2.63B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssb
SFST,"Southern First Bancshares, Inc.",33.6,$217.19M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfst
SMBC,"Southern Missouri Bancorp, Inc.",36.16,$269.39M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/smbc
SONA,"Southern National Bancorp of Virginia, Inc.",16.98,$208.24M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sona
SBSI,"Southside Bancshares, Inc.",35.56,$1.01B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbsi
OKSB,"Southwest Bancorp, Inc.",27.05,$505.15M,1993,Finance,Major Banks,http://www.nasdaq.com/symbol/oksb
SP,SP Plus Corporation,31.4,$702M,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/sp
SPAN,"Span-America Medical Systems, Inc.",21.06,$58.03M,1983,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/span
SGRP,"SPAR Group, Inc.",1.08,$22.29M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/sgrp
SPKE,"Spark Energy, Inc.",27.25,$455.66M,2014,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/spke
ONCE,"Spark Therapeutics, Inc.",59.94,$1.85B,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/once
SPAR,"Spartan Motors, Inc.",7.05,$242.54M,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/spar
SPTN,SpartanNash Company,37.51,$1.41B,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/sptn
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,25,$11.88M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwfi
SPPI,"Spectrum Pharmaceuticals, Inc.",5.8,$467.24M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sppi
ANY,Sphere 3D Corp.,0.32,$22.01M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/any
SPEX,Spherix Incorporated,1.18,$5.69M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/spex
SPI,"SPI Energy Co., Ltd.",1.25,$79.88M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spi
SAVE,"Spirit Airlines, Inc.",51.92,$3.6B,2011,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/save
SPLK,Splunk Inc.,62.8,$8.52B,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/splk
SPOK,"Spok Holdings, Inc.",18.9,$388.18M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/spok
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",5.09,$215.03M,2014,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spwh
SBPH,"Spring Bank Pharmaceuticals, Inc.",9,$84.75M,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sbph
FUND,"Sprott Focus Trust, Inc.",7.5707,$181.71M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fund
SFM,"Sprouts Farmers Market, Inc.",19.37,$2.64B,2013,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/sfm
SPSC,"SPS Commerce, Inc.",57.42,$980.8M,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/spsc
SSNC,"SS&C Technologies Holdings, Inc.",35.53,$7.21B,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ssnc
STAA,STAAR Surgical Company,10.15,$412.18M,n/a,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/staa
STAF,"Staffing 360 Solutions, Inc.",0.68,$7.75M,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/staf
STMP,Stamps.com Inc.,131.6,$2.24B,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/stmp
STLY,"Stanley Furniture Company, Inc.",0.85,$12.52M,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/stly
SPLS,"Staples, Inc.",9.28,$6.04B,1989,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spls
SBLK,Star Bulk Carriers Corp.,9.51,$593.24M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sblk
SBLKL,Star Bulk Carriers Corp.,22.9,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sblkl
SBUX,Starbucks Corporation,57.48,$83.77B,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sbux
STFC,State Auto Financial Corporation,26.73,$1.12B,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/stfc
STBZ,State Bank Financial Corporation.,27.6,$1.02B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stbz
SNC,"State National Companies, Inc.",13.99,$586.52M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/snc
STDY,SteadyMed Ltd.,3.3,$66.46M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/stdy
GASS,"StealthGas, Inc.",4.16,$165.87M,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/gass
STLD,"Steel Dynamics, Inc.",35.59,$8.68B,1996,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/stld
SMRT,"Stein Mart, Inc.",3.75,$175.86M,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/smrt
STLR,Stellar Acquisition III Inc.,10,$90.1M,2016,Finance,Business Services,http://www.nasdaq.com/symbol/stlr
STLRU,Stellar Acquisition III Inc.,10.25,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/stlru
STLRW,Stellar Acquisition III Inc.,0.3419,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/stlrw
SBOT,"Stellar Biotechnologies, Inc.",1.53,$15.51M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sbot
STML,"Stemline Therapeutics, Inc.",6.85,$162.06M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/stml
SRCL,"Stericycle, Inc.",82.93,$7.06B,1996,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/srcl
SRCLP,"Stericycle, Inc.",72.6,n/a,n/a,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/srclp
STRL,Sterling Construction Company Inc,9.32,$233.03M,n/a,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/strl
SHOO,"Steven Madden, Ltd.",37.15,$2.25B,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/shoo
SSFN,Stewardship Financial Corp,9.05,$55.37M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssfn
SYBT,"Stock Yards Bancorp, Inc.",45.15,$1.02B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sybt
BANX,StoneCastle Financial Corp,19.77,$128.98M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banx
SGBK,Stonegate Bank,46.77,$667.16M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgbk
SSKN,"Strata Skin Sciences, Inc.",0.578,$6.29M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/sskn
SSYS,"Stratasys, Ltd.",20.43,$1.07B,1994,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ssys
STRT,Strattec Security Corporation,30.05,$110.25M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/strt
STRS,"Stratus Properties, Inc.",30.55,$247.4M,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/strs
STRA,"Strayer Education, Inc.",75.95,$842.55M,1996,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stra
STRM,"Streamline Health Solutions, Inc.",1.3,$25.59M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/strm
SBBP,Strongbridge Biopharma plc,2.9,$102.47M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sbbp
STB,Student Transportation Inc,5.52,$508.21M,n/a,Transportation,Other Transportation,http://www.nasdaq.com/symbol/stb
SCMP,"Sucampo Pharmaceuticals, Inc.",11.75,$538.59M,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scmp
SUMR,"Summer Infant, Inc.",1.82,$33.68M,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/sumr
SMMF,"Summit Financial Group, Inc.",24.11,$258.87M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smmf
SSBI,Summit State Bank,17.65,$85M,2006,n/a,n/a,http://www.nasdaq.com/symbol/ssbi
SMMT,Summit Therapeutics plc,12.17,$149.65M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/smmt
SNBC,"Sun Bancorp, Inc.",26.55,$502.4M,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/snbc
SNHY,Sun Hydraulics Corporation,38.88,$1.05B,1997,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/snhy
SNDE,Sundance Energy Australia Limited,9.98,$126.58M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/snde
SNSS,"Sunesis Pharmaceuticals, Inc.",4.29,$89.57M,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snss
STKL,"SunOpta, Inc.",7.3,$626.04M,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/stkl
SPWR,SunPower Corporation,8.89,$1.23B,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/spwr
RUN,Sunrun Inc.,5.85,$607.33M,2015,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/run
SBCP,"Sunshine Bancorp, Inc.",18.87,$150.7M,2014,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sbcp
SSH,Sunshine Heart Inc,4.58,"$118,525.82 ",n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ssh
SUNW,"Sunworks, Inc.",2.04,$42.54M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/sunw
SMCI,"Super Micro Computer, Inc.",27,$1.3B,2007,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/smci
SPCB,"SuperCom, Ltd.",3.21,$48.22M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spcb
SCON,Superconductor Technologies Inc.,1.24,$4.62M,1993,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/scon
SGC,"Superior Uniform Group, Inc.",18.22,$265.32M,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sgc
SUPN,"Supernus Pharmaceuticals, Inc.",25.3,$1.27B,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/supn
SPRT,"support.com, Inc.",2.17,$40.16M,2000,Technology,EDP Services,http://www.nasdaq.com/symbol/sprt
SGRY,"Surgery Partners, Inc.",22.45,$1.09B,2015,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/sgry
SCAI,"Surgical Care Affiliates, Inc.",56.71,$2.3B,2013,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/scai
SRDX,"Surmodics, Inc.",25.05,$332.33M,1998,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srdx
SBBX,Sussex Bancorp,23.7,$112.38M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbbx
SIVB,SVB Financial Group,188.23,$9.8B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivb
SIVBO,SVB Financial Group,26.1392,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivbo
SYKE,"Sykes Enterprises, Incorporated",28.45,$1.22B,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/syke
SYMC,Symantec Corporation,28.84,$17.85B,1989,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/symc
SYNC,"Synacor, Inc.",3.1,$94.72M,2012,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sync
SYNL,Synalloy Corporation,10.95,$94.88M,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/synl
SYNA,Synaptics Incorporated,55.55,$1.96B,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/syna
SNCR,"Synchronoss Technologies, Inc.",30.49,$1.38B,2006,Technology,EDP Services,http://www.nasdaq.com/symbol/sncr
SNDX,"Syndax Pharmaceuticals, Inc.",10.78,$196.12M,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sndx
SGYP,"Synergy Pharmaceuticals, Inc.",5.49,$987.95M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgyp
ELOS,Syneron Medical Ltd.,9.95,$345.37M,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/elos
